Date,Close/Last,Volume,Open,High,Low
08/04/2020,$117.29,17293920,$115.96,$118.35,$115.76
08/03/2020,$116.35,10229170,$116.17,$117.12,$115.35
07/31/2020,$116.94,9623821,$115.22,$117.05,$114.12
07/30/2020,$115.66,9713524,$114.91,$116.29,$113.37
07/29/2020,$115.61,9496463,$116.22,$116.71,$115.11
07/28/2020,$116.18,6821077,$115.46,$116.84,$114.68
07/27/2020,$116.31,9412967,$117.2,$117.42,$115.6842
07/24/2020,$117.61,8233263,$115.7,$118.21,$115.53
07/23/2020,$118.12,7255832,$118.86,$119.35,$117.01
07/22/2020,$119.03,7063295,$118.19,$119.3,$117.925
07/21/2020,$118.62,8955973,$118.05,$120.39,$117.66
07/20/2020,$117.79,8947906,$118.05,$118.485,$116.82
07/17/2020,$118.65,9848857,$118.9,$119.56,$117.06
07/16/2020,$119.43,10210150,$117.72,$119.99,$117.6
07/15/2020,$120.9,15314200,$121.63,$122.09,$119.7
07/14/2020,$118.66,12425140,$115.23,$119.08,$114.54
07/13/2020,$116.22,15620190,$119.94,$120.13,$115.89
07/10/2020,$119.34,14207920,$116.83,$119.4394,$116.21
07/09/2020,$116.81,13582870,$116.51,$117.85,$115.38
07/08/2020,$116.66,13629530,$113.48,$117.1299,$112.81
07/07/2020,$113.63,10836470,$113.63,$115.08,$112.61
07/06/2020,$114.43,11933430,$113.83,$114.53,$112.9
07/02/2020,$112.18,10311970,$115,$115.1,$112
07/01/2020,$113.01,11930870,$112.82,$115.6,$112.29
06/30/2020,$111.51,10565920,$111.5,$112.05,$109.93
06/29/2020,$111.52,12584330,$109,$111.57,$108.1001
06/26/2020,$109.1,15270850,$110.95,$111.2,$108.0221
06/25/2020,$111.36,17240440,$108.99,$111.51,$108.5
06/24/2020,$112.07,22252540,$115.85,$116,$110.03
06/23/2020,$116.59,10187620,$116.96,$117.45,$115.97
06/22/2020,$115.92,12868010,$114.19,$116.1925,$113.11
06/19/2020,$114.35,23496270,$119.98,$120.12,$114.35
06/18/2020,$118.37,9577324,$116.88,$118.53,$115.93
06/17/2020,$117.65,8921557,$118.64,$119.23,$117.14
06/16/2020,$118.44,12951190,$121.24,$121.5,$116.05
06/15/2020,$117.08,14156380,$112.08,$118.12,$111.71
06/12/2020,$115.49,18361940,$115.17,$117,$112.89
06/11/2020,$112.64,26078850,$117.6,$118,$112.25
06/10/2020,$122.18,11497110,$124.02,$124.1,$120.93
06/09/2020,$123.89,10882800,$125.63,$125.79,$123.51
06/08/2020,$127.28,13858100,$125.1,$127.44,$123.94
06/05/2020,$124.82,16581600,$126.31,$127.82,$124.28
06/04/2020,$123.69,14195120,$121.95,$124.5,$121.85
06/03/2020,$122.18,12584300,$119.99,$122.45,$119.3201
06/02/2020,$118.75,10753110,$119,$119.85,$117.83
06/01/2020,$118.77,10548790,$117.26,$119.6498,$116.93
05/29/2020,$117.3,17845760,$116.19,$117.75,$114.12
05/28/2020,$116.75,18625660,$121.6,$121.98,$116
05/27/2020,$121.53,19345390,$123.68,$123.78,$119.7112
05/26/2020,$120.95,16466400,$121.05,$122.505,$120.43
05/22/2020,$118.02,9288238,$117.5,$118.57,$116.83
05/21/2020,$117.83,17578300,$119.34,$120.3,$116.5
05/20/2020,$119.92,25749910,$116.42,$120.87,$116.04
05/19/2020,$114.37,20332580,$115.1,$116.47,$113.42
05/18/2020,$116.85,40075680,$114.47,$119.78,$114.47
05/15/2020,$109.05,29765970,$104.98,$109.38,$104.27
05/14/2020,$105.91,22002220,$101.98,$105.92,$99.6587
05/13/2020,$102.92,21085770,$104.5,$104.54,$101.6
05/12/2020,$104.56,17049740,$109.06,$109.44,$104.49
05/11/2020,$107.77,20555870,$108.4,$108.805,$106.41
05/08/2020,$109.16,24101680,$109.05,$109.18,$106.63
05/07/2020,$105.57,20868770,$101.85,$105.61,$101.83
05/06/2020,$100.88,51992370,$101.48,$105.27,$98.86
05/05/2020,$101.06,30169820,$101.51,$105.18,$100.9
05/04/2020,$103.18,19514840,$102.01,$103.83,$100.55
05/01/2020,$105.5,13209150,$106.36,$106.91,$104.47
04/30/2020,$108.15,18638720,$109.44,$110.31,$106.86
04/29/2020,$112.25,20139800,$109.94,$112.7,$108.56
04/28/2020,$106.21,16503670,$108.79,$110.06,$105.98
04/27/2020,$106.06,15518290,$102,$106.52,$101.61
04/24/2020,$101.19,13621100,$101.78,$101.92,$99.52
04/23/2020,$101,17132150,$100.65,$102.5299,$99.46
04/22/2020,$100.99,11491990,$101.8,$102.63,$100.89
04/21/2020,$100.54,16101430,$100.01,$101.51,$99.13
04/20/2020,$102.26,17020980,$103.58,$104.86,$102
04/17/2020,$106.63,17926940,$106.21,$106.79,$104.35
04/16/2020,$102.02,18029330,$103.53,$103.7198,$100.89
04/15/2020,$103.37,14157640,$104.39,$104.88,$102.7
04/14/2020,$106.03,19866910,$105.5,$107.64,$103.9
04/13/2020,$103.5,17305980,$104.71,$104.87,$99.61
04/09/2020,$104.5,31485590,$107.92,$107.99,$103.53
04/08/2020,$101.07,22562540,$100.53,$102.35,$98.65
04/07/2020,$101.24,22899570,$104.86,$105.89,$100.25
04/06/2020,$99.58,20407360,$97.26,$100.19,$94.52
04/03/2020,$93.88,14814620,$96.31,$96.92,$92.71
04/02/2020,$96.97,13936520,$94.2,$97.255,$94.2
04/01/2020,$94.92,18303940,$93.5,$97.4,$92.56
03/31/2020,$96.6,21563220,$100.22,$103.16,$96.16
03/30/2020,$99.8,23119210,$96,$100.46,$92.1
03/27/2020,$96.4,30591530,$100.45,$101.49,$95.54
03/26/2020,$105.36,24532410,$100.83,$107.7319,$100.8
03/25/2020,$100.73,28533050,$100.66,$105.9199,$95.51
03/24/2020,$98.12,32538100,$92.33,$99.168,$91.8
03/23/2020,$85.76,32246580,$84.49,$87.28,$81.09
03/20/2020,$85.98,31957770,$95.99,$96.99,$85.84
03/19/2020,$94.93,30866820,$88,$97.4,$85.11
03/18/2020,$88.8,43592470,$87.59,$89.34,$79.07
03/17/2020,$93.53,27526240,$95.8,$97.4604,$91.15
03/16/2020,$95.01,35379530,$91.8,$98.28,$90
03/13/2020,$102.52,40960060,$100.78,$102.87,$92.25
03/12/2020,$91.81,40392870,$97.62,$100,$91.64
03/11/2020,$105.51,24794290,$108.42,$108.9,$102.86
03/10/2020,$111.46,24083650,$108.1,$111.58,$102.43
03/09/2020,$104.35,26233570,$108.69,$110.43,$104.28
03/06/2020,$115.27,22899620,$110.76,$115.87,$110.32
03/05/2020,$113.98,22397240,$116.86,$116.96,$112.11
03/04/2020,$119.18,13842100,$118.96,$119.24,$115.48
03/03/2020,$116.45,19529720,$121.15,$121.78,$115.15
03/02/2020,$119.98,21775920,$119.13,$119.98,$116.03
02/28/2020,$117.65,35453800,$114.51,$118.31,$113.21
02/27/2020,$118.04,30827530,$119.81,$122.9,$117.92
02/26/2020,$123.36,31227000,$126.12,$128.37,$122.13
02/25/2020,$128.19,21032490,$133.75,$133.94,$127.98
02/24/2020,$133.01,19336450,$132.9,$134.4365,$131.21
02/21/2020,$138.97,7725829,$139.86,$139.88,$138.58
02/20/2020,$140.37,5981715,$141.63,$141.63,$138.85
02/19/2020,$141.3,7080871,$139.63,$141.87,$139.23
02/18/2020,$139.14,8223909,$139.02,$139.66,$138.1
02/14/2020,$139.54,9110543,$141.1,$141.28,$139.13
02/13/2020,$140.9,7543117,$141.17,$141.9,$140.82
02/12/2020,$141.85,8168150,$141.34,$142.22,$140.87
02/11/2020,$141.01,10790080,$142.85,$142.99,$140.46
02/10/2020,$142.59,8162055,$141.03,$142.59,$140.46
02/07/2020,$141.02,10948880,$141.89,$141.9895,$140.12
02/06/2020,$142.7,9504618,$141.92,$143.945,$141.22
02/05/2020,$141.37,27824120,$146.6,$147.3,$138.57
02/04/2020,$144.73,23519730,$145.49,$145.59,$143.25
