Date,Close/Last,Volume,Open,High,Low
06/11/2021,$148.44,4819914,$145.87,$148.95,$145.2001
06/10/2021,$146.12,9482482,$142.15,$147.45,$141.04
06/09/2021,$144.85,5606457,$148.57,$149.36,$144.46
06/08/2021,$147.01,7125810,$150.6,$150.75,$145.8
06/07/2021,$148.97,7780222,$150.96,$150.96,$146.4
06/04/2021,$150.73,8534867,$145.83,$151.57,$145
06/03/2021,$144.19,11083340,$149.55,$151.12,$143.8
06/02/2021,$151,16245120,$145.35,$152.7,$144.4
06/01/2021,$144.31,16552090,$143.89,$146.0889,$141.59
05/28/2021,$140.4,12000560,$144.76,$145,$140.25
05/27/2021,$143.17,21270190,$135.07,$143.82,$134.5
05/26/2021,$134.75,8179216,$134.94,$135.76,$133.7208
05/25/2021,$133.99,10435840,$137.4,$137.85,$133.56
05/24/2021,$135.91,8543614,$135.5,$137.98,$134.39
05/21/2021,$134.71,10056480,$136.55,$137.17,$132.88
05/20/2021,$136.2,8903573,$138.839,$138.89,$135.65
05/19/2021,$138.19,15565540,$129.95,$138.38,$129.71
05/18/2021,$135.02,18555650,$134,$138.4,$131.49
05/17/2021,$132.5,39715020,$137.1562,$137.79,$130.2532
05/14/2021,$141.2,20325380,$137.68,$142.25,$131.67
05/13/2021,$135.75,13005370,$142.25,$142.3286,$131.28
05/12/2021,$140.25,5307514,$140.9,$144.77,$138.75
05/11/2021,$142.73,8257386,$139.1,$144.35,$136.01
05/10/2021,$146.73,5827152,$150.284,$150.5,$144.52
05/07/2021,$151.21,7133990,$156.5,$157.0543,$148.78
05/06/2021,$153.64,8528976,$161.91,$162.105,$150.7
05/05/2021,$162.33,3590067,$169.3,$170.18,$162.12
05/04/2021,$168.9,4658011,$167.015,$169.04,$161.96
05/03/2021,$168.11,3149738,$173.19,$173.44,$167.8
04/30/2021,$172.71,3579957,$173.004,$176.45,$172.01
04/29/2021,$177.68,3116021,$182.75,$183.22,$173.35
04/28/2021,$180,2409708,$174.437,$181.67,$173.351
04/27/2021,$177.94,2882972,$176.165,$179.61,$174.8
04/26/2021,$174.88,2549403,$175.21,$176.0305,$171.07
04/23/2021,$174.25,3335128,$172.919,$178.25,$172
04/22/2021,$170.71,3856499,$168.49,$176.92,$168.43
04/21/2021,$167.07,3878608,$168.09,$170.32,$164.12
04/20/2021,$169.57,4574999,$173.184,$175,$165.52
04/19/2021,$174.58,3125736,$177.32,$178.72,$171.5
04/16/2021,$178.69,3058294,$176.012,$179.51,$172.94
04/15/2021,$175.35,2894865,$177,$178.24,$174.25
04/14/2021,$176.43,2938566,$179.5,$181.4665,$175.31
04/13/2021,$177.95,3573584,$175.265,$178.61,$172.14
04/12/2021,$176.49,2619833,$179.68,$181.49,$176.25
04/09/2021,$179.5,2910167,$179.62,$182.46,$177.25
04/08/2021,$180.18,2625274,$181.648,$183.9,$179.3
04/07/2021,$179.94,6663462,$189.38,$190.62,$179.47
04/06/2021,$190.03,3565634,$188.7,$194.48,$187.52
04/05/2021,$186.69,2591425,$191.66,$192.1,$185.81
04/01/2021,$188.24,2921447,$192.5,$193.99,$185.37
03/31/2021,$187.94,3079510,$185.43,$192.275,$185.1301
03/30/2021,$183.1,2903262,$182.35,$185.23,$178.38
03/29/2021,$182.5,4508821,$175.36,$185.46,$173.5
03/26/2021,$174.4,3562912,$178.416,$181,$168
03/25/2021,$176.16,5264100,$173.1,$179.54,$170.5
03/24/2021,$178.85,3756097,$189,$189.78,$178.51
03/23/2021,$187.14,3460590,$195.5,$196.7496,$185.7401
03/22/2021,$195,3740448,$196.85,$203.3,$194.71
03/19/2021,$194.39,4444583,$193.01,$196.49,$187.81
03/18/2021,$191.45,3729507,$196.8,$199.8999,$190.68
03/17/2021,$201.36,3781866,$195.63,$203.46,$194.44
03/16/2021,$200.01,4605572,$209.11,$215.49,$198.18
03/15/2021,$209.99,4337470,$209.5384,$213.7399,$203.8101
03/12/2021,$206.74,5556463,$196.27,$208.7,$192.2
03/11/2021,$197.87,6031244,$189.9,$201,$188.5
03/10/2021,$183.79,6145645,$184.57,$191,$181.55
03/09/2021,$183.11,6079925,$184.99,$189.46,$180.72
03/08/2021,$180.81,4988473,$179.9924,$186.4,$177.0301
03/05/2021,$179.81,8788544,$182.52,$183.5,$161.9
03/04/2021,$180.23,9993671,$178.64,$183.8999,$170.87
03/03/2021,$180.4,10592930,$186.97,$188.48,$178.8001
03/02/2021,$189.9,9144947,$195.63,$200,$188.5
03/01/2021,$196.42,15798530,$195.82,$199.69,$192.62
02/26/2021,$206.35,19368610,$194.18,$214.1,$185.75
02/25/2021,$182.06,11568490,$197.41,$199.8,$180
02/24/2021,$200.2,5983538,$190.98,$208.145,$189
02/23/2021,$187.59,5902404,$189,$191.67,$175
02/22/2021,$195.34,3674223,$200.7,$205,$193.5
02/19/2021,$201.07,2605751,$203.95,$205.55,$200.18
02/18/2021,$198.04,2791419,$199.01,$200.36,$192.17
02/17/2021,$201.96,4090619,$207.05,$208.765,$196.02
02/16/2021,$209.86,3487929,$216.24,$218.78,$209.09
02/12/2021,$212.68,3041744,$214.458,$216.94,$209
02/11/2021,$216.84,3595183,$213.5,$219.94,$207
02/10/2021,$211.66,5257239,$205.48,$214.7163,$202.097
02/09/2021,$199.88,4725841,$199.203,$209.22,$196.16
02/08/2021,$200.43,3492593,$199.93,$201.96,$191.5001
02/05/2021,$195.31,2869659,$197,$197.25,$190.2501
02/04/2021,$195.8,3637039,$187.07,$195.99,$186.19
02/03/2021,$185.72,4168965,$181.98,$190.9,$180
02/02/2021,$179.17,4413624,$183.22,$186.4794,$177.11
02/01/2021,$180.44,3877389,$187.48,$188.82,$179.74
01/29/2021,$183.63,4529815,$190.71,$193.4999,$179.31
01/28/2021,$187.37,7077661,$202.6,$212.84,$187.05
01/27/2021,$201.25,11019790,$187.64,$216,$185.5
01/26/2021,$192.74,6460904,$180,$193,$177.3
01/25/2021,$177.53,7472859,$186.05,$192.47,$170.03
01/22/2021,$181.87,7136811,$178.09,$185.3066,$175.19
01/21/2021,$180.4,17618430,$164.99,$183.47,$155.33
01/20/2021,$161.83,8517416,$176.01,$176.31,$161
01/19/2021,$173.69,4685415,$173,$178.6,$166.6001
01/15/2021,$169.27,8575682,$184.58,$185.995,$164.8601
01/14/2021,$180.5,9926539,$175.54,$187.42,$174.9754
01/13/2021,$169.99,12529710,$160.81,$178.6199,$159.35
01/12/2021,$160.8,8145892,$148.08,$163.88,$143.61
01/11/2021,$148.13,2801867,$147.99,$150.5,$144.02
01/08/2021,$149.77,4615625,$153.45,$155.54,$147.2501
01/07/2021,$151.27,4482769,$146.37,$154.42,$145.2614
01/06/2021,$142.77,4213936,$145.75,$148.35,$141.11
01/05/2021,$148.3,5974246,$138.28,$149,$137.25
01/04/2021,$139.15,6409884,$150.99,$151.005,$137
12/31/2020,$146.8,2795813,$146.9,$147.89,$144.51
12/30/2020,$148.43,3462445,$151.34,$152.813,$145.6
12/29/2020,$150,5402266,$150,$151.6511,$143.12
12/28/2020,$149,6229179,$158.6,$163.64,$147.52
12/24/2020,$154.84,3621360,$159.16,$162.79,$154.1124
12/23/2020,$158.01,5852486,$162.814,$168.25,$155.5
12/22/2020,$163.19,9886633,$170,$174.97,$161.05
12/21/2020,$163.02,17788120,$155.31,$172,$145.11
12/18/2020,$157.3,15954240,$150.45,$159,$150.3
12/17/2020,$147.05,15054730,$143,$152.4499,$142.67
12/16/2020,$137.99,20409550,$125.83,$142,$124.91
12/15/2020,$124.8,10914430,$126.69,$127.6,$121.5
12/14/2020,$130,16966090,$135,$135.3,$125.1601
12/11/2020,$139.25,26980830,$146.55,$151.5,$135.1
12/10/2020,$144.71,70447540,$146,$165,$141.25
