Date,Close/Last,Volume,Open,High,Low
06/11/2018,$52.26,1905144,$52.5,$53.075,$52.17
06/08/2018,$52.47,1624831,$51.91,$52.55,$51.55
06/07/2018,$52.19,2463220,$52,$53.41,$51.41
06/06/2018,$51.84,1724726,$51.69,$51.99,$51.27
06/05/2018,$51.74,2844160,$51,$52.03,$50.79
06/04/2018,$50.95,1861808,$49.83,$51.01,$49.7419
06/01/2018,$49.59,1332331,$49.08,$50.08,$49.08
05/31/2018,$49.03,2222105,$48.8,$49.4,$48.31
05/30/2018,$49,1603235,$49.17,$49.68,$48.77
05/29/2018,$48.96,1645781,$48.69,$49.15,$48.6
05/25/2018,$48.93,2491832,$48.53,$49.38,$48.09
05/24/2018,$48.74,3065795,$47.53,$49.26,$47.52
05/23/2018,$47.62,3079634,$46.32,$47.735,$46.18
05/22/2018,$45.77,3483038,$46.06,$46.5499,$45.61
05/21/2018,$45.84,3733920,$45.73,$46.36,$45.25
05/18/2018,$45.36,11419370,$46.83,$47.2,$45.35
05/17/2018,$50.91,5106775,$50.64,$51.87,$50.51
05/16/2018,$51.05,3039900,$51.06,$51.56,$49.55
05/15/2018,$49.86,1551848,$49.12,$50.04,$48.68
05/14/2018,$49.32,2139463,$49,$49.45,$48.75
05/11/2018,$48.8,925052,$48.24,$49.16,$47.96
05/10/2018,$48.58,1680667,$48.85,$48.89,$47.56
05/09/2018,$49.27,1876781,$48.5,$49.42,$47.99
05/08/2018,$48.4,1176587,$48.46,$48.815,$48.05
05/07/2018,$48.52,1078127,$49.74,$49.74,$47.99
05/04/2018,$49.49,1044004,$49.11,$49.69,$48.57
05/03/2018,$49.28,2264447,$50.04,$50.09,$49.23
05/02/2018,$50.2,1195247,$49.99,$50.48,$49.27
05/01/2018,$50.17,1349953,$49.9,$51.1,$49.46
04/30/2018,$50.56,2366837,$51.71,$52.14,$50.53
04/27/2018,$51.6,2404670,$49.52,$51.62,$49.51
04/26/2018,$49.68,1690663,$48.6,$49.76,$48.37
04/25/2018,$48.73,1371034,$47.8,$48.81,$47.28
04/24/2018,$47.89,1475487,$48.17,$48.8,$47.62
04/23/2018,$48.15,1438262,$46.82,$48.24,$46.72
04/20/2018,$46.78,1327690,$46.76,$47.87,$46.53
04/19/2018,$46.72,1652873,$47.06,$47.1099,$45.81
04/18/2018,$47.28,1022069,$47.39,$48.12,$47.23
04/17/2018,$47.15,1386398,$48.25,$48.34,$47.07
04/16/2018,$47.85,1348643,$47.66,$48.0515,$47
04/13/2018,$47.39,1536770,$48.64,$48.78,$47.15
04/12/2018,$48.37,1106585,$49.02,$49.42,$48.1
04/11/2018,$49.01,940279,$49.04,$49.82,$48.88
04/10/2018,$49.47,1478528,$48.57,$49.67,$48.54
04/09/2018,$48.03,1642528,$48.37,$48.73,$47.58
04/06/2018,$48.03,1308794,$49.65,$49.95,$47.65
04/05/2018,$50.07,764123,$49.55,$50.14,$49.17
04/04/2018,$49.42,1173986,$47.59,$49.5,$47.56
04/03/2018,$48.2,1119413,$47.64,$48.22,$47.52
04/02/2018,$47.53,2278674,$48.29,$48.95,$46.71
03/29/2018,$48.41,1158087,$48.11,$48.98,$47.94
03/28/2018,$47.9,1170362,$47.41,$49.11,$47.27
03/27/2018,$47.37,1869987,$47.08,$48.47,$46.91
03/26/2018,$47.13,1407386,$46.89,$47.48,$46.6435
03/23/2018,$46.36,1896538,$46.99,$47.56,$46.25
03/22/2018,$46.87,1357811,$47.36,$48.12,$46.83
03/21/2018,$47.7,3537751,$48.2,$48.4,$47.32
03/20/2018,$49.35,1103166,$49.59,$49.68,$48.84
03/19/2018,$49.36,1066583,$49.34,$49.77,$49
03/16/2018,$49.32,1958619,$48.81,$49.84,$48.77
03/15/2018,$48.92,2321836,$49.46,$49.56,$48.725
03/14/2018,$49.48,1401271,$50.35,$50.61,$49.35
03/13/2018,$50.33,1203484,$50,$50.97,$49.89
03/12/2018,$49.85,1401232,$49.91,$50.31,$49.38
03/09/2018,$49.99,2147764,$50.43,$50.759,$49.38
03/08/2018,$50.13,2446514,$51.42,$51.52,$49.95
03/07/2018,$51.05,2257664,$52.19,$52.33,$50.64
03/06/2018,$52.49,3277233,$50.99,$52.51,$50.81
03/05/2018,$51.9,2966431,$52.9,$53.18,$51.74
03/02/2018,$53.04,4979173,$47.85,$53.23,$47.46
03/01/2018,$50.48,3397812,$50.65,$50.87,$49.15
02/28/2018,$51.31,2166933,$51.51,$51.95,$50.89
02/27/2018,$51.03,2766815,$53.14,$53.53,$51.01
02/26/2018,$52.4,2237296,$53.63,$53.8,$52.21
02/23/2018,$53.56,7121275,$50.69,$54,$50.23
02/22/2018,$50.27,1014627,$50.16,$50.7368,$50
02/21/2018,$50.06,1125792,$50.52,$51.1,$50.04
02/20/2018,$50.49,1343886,$50.97,$51.43,$50.15
02/16/2018,$51.5,1346662,$51.13,$51.8,$50.9
02/15/2018,$51.24,1333622,$50.76,$51.6,$50.3
02/14/2018,$50.36,1487097,$48.87,$50.67,$48.49
02/13/2018,$49.17,1001251,$48.3,$49.23,$48.18
02/12/2018,$48.37,910082,$48.18,$48.76,$47.67
02/09/2018,$47.89,2074670,$47.67,$48.61,$46.2
02/08/2018,$47.23,1791408,$48.89,$49.08,$47.2
02/07/2018,$49.3,2189631,$49.35,$50.15,$48.5
02/06/2018,$48.26,2463763,$47.06,$48.75,$46.1
02/05/2018,$46.64,2602322,$47.58,$48.49,$46.51
02/02/2018,$47.85,1842334,$48.82,$49.41,$47.53
02/01/2018,$49.23,1447209,$48.9,$51,$48.4
01/31/2018,$49.31,1357407,$49.61,$50.15,$49.07
01/30/2018,$49.41,1608686,$50.6,$50.81,$49.05
01/29/2018,$50.89,1295985,$50.25,$51.25,$50.25
01/26/2018,$50.4,2416973,$49.54,$50.4,$49.05
01/25/2018,$49.5,1945760,$50.91,$51,$49.38
01/24/2018,$50.62,2557742,$51.92,$52.24,$50.13
01/23/2018,$52,1180759,$51.82,$52.4924,$51.41
01/22/2018,$52.82,1100002,$52,$52.83,$51.51
01/19/2018,$52,1493263,$51.42,$52.1,$51.06
01/18/2018,$51.22,871578,$50.84,$51.4,$50.69
01/17/2018,$50.97,1217288,$50.52,$51.16,$50.13
01/16/2018,$50.18,1968736,$51.85,$51.97,$50.04
01/12/2018,$51.82,5201304,$50.38,$53,$50.295
01/11/2018,$50.09,2008416,$49.36,$50.11,$48.71
01/10/2018,$49.2,3097231,$47.64,$49.5,$47.55
01/09/2018,$47.89,1709293,$48.24,$48.24,$47.445
01/08/2018,$48.27,1771969,$48.56,$49.24,$47.55
01/05/2018,$48.25,1352990,$48.22,$48.65,$47.9
01/04/2018,$48.06,2351475,$48.38,$48.625,$46.3
01/03/2018,$48.65,2138922,$49.3,$49.7,$48.53
01/02/2018,$49.12,3562343,$48.76,$49.86,$48.51
12/29/2017,$47.38,1149723,$47.78,$48.07,$47.28
12/28/2017,$47.71,1270979,$47.92,$47.92,$47.19
12/27/2017,$47.93,2055334,$48.24,$48.49,$47.69
12/26/2017,$48.47,1585632,$47.6,$49.09,$47.592
12/22/2017,$47.54,1715969,$47.52,$47.75,$47.27
12/21/2017,$47.5,1232457,$46.84,$47.68,$46.75
12/20/2017,$46.84,1816309,$46.81,$47.13,$46.31
12/19/2017,$46.51,1323086,$46.81,$46.99,$45.99
12/18/2017,$46.63,1741335,$45.74,$46.82,$45.6201
12/15/2017,$45.49,2854172,$45.32,$46.0399,$45.16
12/14/2017,$44.96,1719117,$46.25,$46.84,$44.86
12/13/2017,$46.27,1383989,$45.89,$46.49,$45.56
12/12/2017,$45.74,1653300,$45.08,$46.39,$45.08
12/11/2017,$45.84,1683980,$45.96,$46.11,$45.37
12/08/2017,$45.78,1429134,$45.02,$45.83,$44.68
12/07/2017,$44.98,2123782,$45.81,$46.01,$44.69
12/06/2017,$45.32,2354876,$46.2,$46.55,$45.11
12/05/2017,$46.15,2100242,$47.19,$47.19,$45.62
12/04/2017,$47.26,3982844,$46.14,$47.85,$46.13
12/01/2017,$45.5,2444803,$45.38,$45.94,$44.4
11/30/2017,$45.45,4540218,$45.61,$46.96,$45.151
11/29/2017,$45.76,7680403,$42.87,$46.35,$42.78
11/28/2017,$42.67,2103450,$41.39,$42.72,$41.11
11/27/2017,$41.34,2856288,$41.08,$41.8999,$40.61
11/24/2017,$40.96,974197,$41.23,$41.48,$40.71
11/22/2017,$41.16,1606369,$41.27,$41.88,$41.045
11/21/2017,$41.3,1458947,$41.37,$41.46,$40.41
11/20/2017,$41.44,1899757,$40.91,$41.465,$40.37
11/17/2017,$40.86,2346183,$40.86,$41.22,$40.32
11/16/2017,$39.97,2033639,$39.56,$40.5,$39.03
11/15/2017,$39.19,2158775,$38.8,$39.77,$38.56
11/14/2017,$39.16,1968910,$38.42,$39.37,$38.42
11/13/2017,$38.72,2871574,$39.71,$40.19,$38.47
11/10/2017,$40.03,7114324,$39.41,$40.5,$38.4
11/09/2017,$40.03,6818114,$38.85,$40.8,$38.39
11/08/2017,$38.3,1861070,$38.13,$38.66,$37.7924
11/07/2017,$38.31,2364945,$39.12,$39.16,$38.14
11/06/2017,$39.26,2701550,$38.5,$39.36,$38.16
11/03/2017,$38.5,1641315,$39.2,$39.405,$38.43
11/02/2017,$39.35,1885950,$40.1,$40.42,$39.28
11/01/2017,$39.94,1891380,$39.77,$40.5,$39.57
10/31/2017,$39.65,2143316,$39.95,$40.24,$39.36
10/30/2017,$40,3010956,$40.75,$40.88,$39.66
10/27/2017,$40.97,2331480,$41.37,$41.57,$40.62
10/26/2017,$42.21,2791221,$41.67,$42.69,$41.35
10/25/2017,$41.52,2209301,$41.6,$41.67,$41.05
10/24/2017,$41.61,1459462,$41.84,$42.09,$41.46
10/23/2017,$41.77,1350632,$42.15,$42.56,$41.74
10/20/2017,$42.15,1777846,$41.99,$42.19,$41.695
10/19/2017,$41.73,1123742,$41.76,$42.25,$41.57
10/18/2017,$42.01,3962212,$41.45,$42.5,$41.38
10/17/2017,$41.45,3990828,$40.34,$41.47,$40.0958
10/16/2017,$40.4,10611420,$40.54,$41.4,$39.63
10/13/2017,$42.65,1424253,$42.48,$42.88,$42.17
10/12/2017,$42.59,2944904,$42.71,$42.8,$42.12
10/11/2017,$42.92,2257865,$43.4,$43.51,$42.7
10/10/2017,$43.38,1323741,$43.59,$43.97,$43.23
10/09/2017,$43.54,1266152,$44.44,$44.67,$43.221
10/06/2017,$44.31,1390942,$44.63,$44.93,$44.15
10/05/2017,$44.8,2171051,$44.26,$44.97,$43.9
